date,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,tot_mos_species,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS
2009-08-13,T048,41.867108,-87.654224,8,0,2009,08,13,8,0,1,0
2009-08-13,T048,41.867108,-87.654224,11,0,2009,08,13,11,0,0,1
2009-08-13,T048,41.867108,-87.654224,1,0,2009,08,13,1,1,0,0
2009-08-13,T054,41.921965,-87.632085,1,0,2009,08,13,1,0,1,0
2009-08-13,T054,41.921965,-87.632085,1,0,2009,08,13,1,0,0,1
2009-08-13,T054,41.921965,-87.632085,1,0,2009,08,13,1,1,0,0
2009-08-13,T094,41.720848,-87.666014,19,0,2009,08,13,19,0,1,0
2009-08-13,T094,41.720848,-87.666014,1,0,2009,08,13,1,0,0,1
2009-08-13,T094,41.720848,-87.666014,1,0,2009,08,13,1,1,0,0
2009-08-13,T148,42.01743,-87.68776899999999,3,0,2009,08,13,3,0,1,0
2009-08-13,T148,42.01743,-87.68776899999999,1,0,2009,08,13,1,0,0,1
2009-08-13,T011,41.944869,-87.832763,1,0,2009,08,13,1,1,0,0
2009-08-13,T028,41.986921,-87.689778,2,0,2009,08,13,2,0,1,0
2009-08-13,T031,41.801497999999995,-87.763416,15,0,2009,08,13,15,0,1,0
2009-08-13,T031,41.801497999999995,-87.763416,1,0,2009,08,13,1,0,0,1
2009-08-13,T089,41.723195000000004,-87.64997,1,0,2009,08,13,1,0,1,0
2009-08-13,T090,41.868077,-87.666901,29,1,2009,08,13,29,0,1,0
2009-08-13,T090,41.868077,-87.666901,5,0,2009,08,13,5,0,0,1
2009-08-13,T090,41.868077,-87.666901,1,0,2009,08,13,1,1,0,0
2009-08-13,T135,41.662014,-87.72460799999999,8,0,2009,08,13,8,0,1,0
2009-08-13,T135,41.662014,-87.72460799999999,1,0,2009,08,13,1,0,0,1
2009-08-13,T147,41.932094,-87.700117,1,0,2009,08,13,1,0,1,0
2009-08-13,T147,41.932094,-87.700117,1,0,2009,08,13,1,0,0,1
2009-08-13,T151,41.916265,-87.800515,1,0,2009,08,13,1,0,0,1
2009-08-13,T152,41.846075,-87.716277,7,0,2009,08,13,7,0,1,0
2009-08-13,T152,41.846075,-87.716277,1,0,2009,08,13,1,0,0,1
2009-08-13,T158,41.682587,-87.707973,10,0,2009,08,13,10,0,1,0
2009-08-13,T158,41.682587,-87.707973,1,0,2009,08,13,1,0,0,1
2009-08-13,T158,41.682587,-87.707973,1,0,2009,08,13,1,1,0,0
2009-08-13,T218,41.948167,-87.730698,4,0,2009,08,13,4,0,1,0
2009-08-13,T218,41.948167,-87.730698,6,0,2009,08,13,6,0,0,1
2009-08-13,T220,41.963976,-87.69181,1,0,2009,08,13,7,0,1,0
2009-08-13,T003,41.964242,-87.757639,9,0,2009,08,13,9,0,1,0
2009-08-13,T003,41.964242,-87.757639,2,0,2009,08,13,2,0,0,1
2009-08-13,T012,41.991429,-87.747113,1,0,2009,08,13,1,1,0,0
2009-08-13,T013,41.923738,-87.785288,1,0,2009,08,13,1,0,1,0
2009-08-13,T144,41.94016,-87.794896,1,0,2009,08,13,1,0,1,0
2009-08-13,T144,41.94016,-87.794896,1,0,2009,08,13,1,0,0,1
2009-08-13,T160,41.903002,-87.68826700000001,4,0,2009,08,13,4,0,1,0
2009-08-13,T160,41.903002,-87.68826700000001,1,1,2009,08,13,1,0,0,1
2009-08-13,T017,41.960615999999995,-87.777189,1,0,2009,08,13,1,0,1,0
2009-08-13,T095,41.704336,-87.70373599999999,4,0,2009,08,13,4,0,1,0
2009-08-13,T039,41.911823999999996,-87.726737,1,0,2009,08,13,1,0,1,0
2009-08-13,T039,41.911823999999996,-87.726737,1,0,2009,08,13,1,0,0,1
2009-08-13,T065,41.778296999999995,-87.752411,2,0,2009,08,13,2,0,1,0
2009-08-13,T065,41.778296999999995,-87.752411,1,0,2009,08,13,1,0,0,1
2009-08-13,T066,41.77166,-87.703047,5,0,2009,08,13,5,0,1,0
2009-08-13,T066,41.77166,-87.703047,1,0,2009,08,13,1,0,0,1
2009-08-13,T069,41.768388,-87.678649,2,0,2009,08,13,2,0,1,0
2009-08-13,T069,41.768388,-87.678649,1,0,2009,08,13,1,0,0,1
2009-08-13,T069,41.768388,-87.678649,1,0,2009,08,13,1,1,0,0
2009-08-13,T073,41.773215,-87.60088,17,0,2009,08,13,17,0,1,0
2009-08-13,T073,41.773215,-87.60088,10,0,2009,08,13,10,0,0,1
2009-08-13,T073,41.773215,-87.60088,1,0,2009,08,13,1,1,0,0
2009-08-13,T074,41.822536,-87.66634300000001,3,0,2009,08,13,3,0,1,0
2009-08-13,T074,41.822536,-87.66634300000001,2,0,2009,08,13,2,0,0,1
2009-08-13,T082,41.803422999999995,-87.642984,1,0,2009,08,13,1,0,1,0
2009-08-13,T083,41.754292,-87.590773,2,0,2009,08,13,2,0,1,0
2009-08-13,T114,41.798697,-87.736812,6,0,2009,08,13,6,0,1,0
2009-08-13,T114,41.798697,-87.736812,3,0,2009,08,13,3,0,0,1
2009-08-13,T114,41.798697,-87.736812,1,0,2009,08,13,1,1,0,0
2009-08-13,T063,41.82561,-87.726549,3,0,2009,08,13,3,0,1,0
2009-08-13,T063,41.82561,-87.726549,1,0,2009,08,13,1,1,0,0
2009-08-13,T115,41.673408,-87.599862,2,0,2009,08,13,2,0,1,0
2009-08-13,T115,41.673408,-87.599862,1,0,2009,08,13,1,1,0,0
2009-08-13,T138,41.726465000000005,-87.585413,3,0,2009,08,13,3,0,1,0
2009-08-13,T138,41.726465000000005,-87.585413,1,0,2009,08,13,1,0,0,1
2009-08-13,T200,41.678618,-87.559308,10,0,2009,08,13,54,0,1,0
2009-08-13,T200,41.678618,-87.559308,3,0,2009,08,13,3,1,0,0
2009-08-13,T209,41.740641,-87.546587,9,0,2009,08,13,9,0,1,0
2009-08-13,T209,41.740641,-87.546587,2,0,2009,08,13,2,0,0,1
2009-08-13,T212,41.680946,-87.535198,6,0,2009,08,13,6,0,1,0
2009-08-13,T128,41.704572,-87.56566600000001,2,0,2009,08,13,2,0,1,0
2009-08-13,T128,41.704572,-87.56566600000001,2,0,2009,08,13,2,1,0,0
2009-08-13,T102,41.750498,-87.605294,10,0,2009,08,13,10,0,1,0
2009-08-13,T102,41.750498,-87.605294,3,0,2009,08,13,3,1,0,0
2009-08-13,T221,41.659112,-87.53869300000001,5,0,2009,08,13,5,0,1,0
2009-08-13,T900,41.974689,-87.890615,50,0,2009,08,13,168,0,1,0
2009-08-13,T900,41.974689,-87.890615,9,0,2009,08,13,49,0,0,1
2009-08-13,T900,41.974689,-87.890615,2,0,2009,08,13,4,1,0,0
2009-08-13,T900,41.974689,-87.890615,1,0,2009,08,13,1,0,0,0
2009-08-13,T903,41.957799,-87.930995,9,0,2009,08,13,9,0,1,0
2009-08-13,T903,41.957799,-87.930995,3,0,2009,08,13,3,1,0,0
2009-08-13,T223,41.973845000000004,-87.805059,8,0,2009,08,13,8,0,1,0
2009-08-13,T223,41.973845000000004,-87.805059,3,0,2009,08,13,3,0,0,1
2009-08-13,T225,41.743402,-87.731435,1,0,2009,08,13,1,0,1,0
2009-08-13,T225,41.743402,-87.731435,1,0,2009,08,13,1,0,0,1
2009-08-13,T230,41.904194,-87.756155,5,0,2009,08,13,5,0,1,0
2009-08-13,T230,41.904194,-87.756155,1,0,2009,08,13,1,0,0,1
2009-08-25,T002,41.95469,-87.800991,14,0,2009,08,25,14,0,1,0
2009-08-25,T002,41.95469,-87.800991,7,0,2009,08,25,7,0,0,1
2009-08-25,T046,41.891118,-87.65449100000001,3,0,2009,08,25,3,0,1,0
2009-08-25,T046,41.891118,-87.65449100000001,1,0,2009,08,25,1,0,0,0
2009-08-25,T048,41.867108,-87.654224,1,0,2009,08,25,1,0,1,0
2009-08-25,T048,41.867108,-87.654224,5,0,2009,08,25,5,0,0,1
2009-08-25,T048,41.867108,-87.654224,1,0,2009,08,25,1,1,0,0
2009-08-25,T054,41.921965,-87.632085,6,0,2009,08,25,6,0,1,0
2009-08-25,T094,41.720848,-87.666014,2,0,2009,08,25,2,0,1,0
2009-08-25,T094,41.720848,-87.666014,2,0,2009,08,25,2,0,0,1
2009-08-25,T148,42.01743,-87.68776899999999,1,0,2009,08,25,1,0,0,1
2009-08-25,T011,41.944869,-87.832763,50,0,2009,08,25,50,0,1,0
2009-08-25,T011,41.944869,-87.832763,26,1,2009,08,25,26,0,1,0
2009-08-25,T011,41.944869,-87.832763,17,0,2009,08,25,17,0,0,1
2009-08-25,T011,41.944869,-87.832763,1,0,2009,08,25,1,1,0,0
2009-08-25,T016,42.011601,-87.81150600000001,1,0,2009,08,25,1,0,1,0
2009-08-25,T028,41.986921,-87.689778,1,0,2009,08,25,1,0,1,0
2009-08-25,T028,41.986921,-87.689778,2,0,2009,08,25,2,0,0,1
2009-08-25,T031,41.801497999999995,-87.763416,3,0,2009,08,25,3,0,1,0
2009-08-25,T033,41.906638,-87.701431,1,0,2009,08,25,1,0,1,0
2009-08-25,T089,41.723195000000004,-87.64997,1,0,2009,08,25,1,0,1,0
2009-08-25,T090,41.868077,-87.666901,6,0,2009,08,25,9,0,1,0
2009-08-25,T218,41.948167,-87.730698,1,0,2009,08,25,1,0,1,0
2009-08-25,T220,41.963976,-87.69181,1,0,2009,08,25,1,0,1,0
2009-08-25,T220,41.963976,-87.69181,1,0,2009,08,25,1,1,0,0
2009-08-25,T043,41.857402,-87.694991,2,0,2009,08,25,2,0,1,0
2009-08-25,T043,41.857402,-87.694991,1,0,2009,08,25,1,0,0,1
2009-08-25,T013,41.923738,-87.785288,2,0,2009,08,25,2,0,1,0
2009-08-25,T144,41.94016,-87.794896,50,0,2009,08,25,69,0,1,0
2009-08-25,T144,41.94016,-87.794896,9,0,2009,08,25,9,0,0,1
2009-08-25,T144,41.94016,-87.794896,2,0,2009,08,25,2,1,0,0
2009-08-25,T160,41.903002,-87.68826700000001,6,0,2009,08,25,6,0,1,0
2009-08-25,T061,41.801179,-87.679447,2,0,2009,08,25,2,0,1,0
2009-08-25,T066,41.77166,-87.703047,1,0,2009,08,25,1,0,1,0
2009-08-25,T069,41.768388,-87.678649,1,0,2009,08,25,1,0,1,0
2009-08-25,T080,41.754676,-87.612922,2,0,2009,08,25,2,0,1,0
2009-08-25,T114,41.798697,-87.736812,1,0,2009,08,25,1,0,1,0
2009-08-25,T155,41.776156,-87.778927,1,0,2009,08,25,1,0,1,0
2009-08-25,T063,41.82561,-87.726549,1,0,2009,08,25,1,1,0,0
2009-08-25,T115,41.673408,-87.599862,1,0,2009,08,25,1,0,0,1
2009-08-25,T200,41.678618,-87.559308,15,0,2009,08,25,15,0,1,0
2009-08-25,T200,41.678618,-87.559308,1,0,2009,08,25,1,1,0,0
2009-08-25,T200,41.678618,-87.559308,1,0,2009,08,25,1,0,0,0
2009-08-25,T212,41.680946,-87.535198,1,0,2009,08,25,1,0,1,0
2009-08-25,T128,41.704572,-87.56566600000001,3,0,2009,08,25,3,0,1,0
2009-08-25,T102,41.750498,-87.605294,1,1,2009,08,25,1,0,1,0
2009-08-25,T221,41.659112,-87.53869300000001,4,1,2009,08,25,4,0,1,0
2009-08-25,T221,41.659112,-87.53869300000001,1,0,2009,08,25,1,1,0,0
2009-08-25,T009,41.992478000000006,-87.862995,42,1,2009,08,25,42,0,1,0
2009-08-25,T009,41.992478000000006,-87.862995,6,0,2009,08,25,6,0,0,1
2009-08-25,T009,41.992478000000006,-87.862995,3,0,2009,08,25,3,1,0,0
2009-08-25,T900,41.974689,-87.890615,50,0,2009,08,25,131,0,1,0
2009-08-25,T900,41.974689,-87.890615,50,1,2009,08,25,50,0,1,0
2009-08-25,T900,41.974689,-87.890615,2,0,2009,08,25,15,0,0,1
2009-08-25,T900,41.974689,-87.890615,1,0,2009,08,25,15,1,0,0
2009-08-25,T903,41.957799,-87.930995,8,0,2009,08,25,18,0,1,0
2009-08-25,T903,41.957799,-87.930995,50,1,2009,08,25,50,0,1,0
2009-08-25,T903,41.957799,-87.930995,14,1,2009,08,25,14,0,0,1
2009-08-25,T903,41.957799,-87.930995,1,0,2009,08,25,1,1,0,0
2009-08-25,T223,41.973845000000004,-87.805059,20,0,2009,08,25,20,0,1,0
2009-08-25,T223,41.973845000000004,-87.805059,4,0,2009,08,25,4,0,0,1
2009-08-25,T223,41.973845000000004,-87.805059,1,0,2009,08,25,1,1,0,0
2009-08-25,T225,41.743402,-87.731435,15,0,2009,08,25,15,0,1,0
2009-08-25,T225,41.743402,-87.731435,5,0,2009,08,25,5,0,0,1
2009-08-25,T225,41.743402,-87.731435,7,0,2009,08,25,7,1,0,0
2009-08-25,T224,41.947227000000005,-87.67145699999999,1,0,2009,08,25,1,0,1,0
2009-08-25,T229,41.753411,-87.63981700000001,1,0,2009,08,25,1,0,1,0
2009-08-25,T230,41.904194,-87.756155,1,0,2009,08,25,1,0,0,1
2009-08-25,T228,41.951865999999995,-87.72505699999999,2,0,2009,08,25,2,0,1,0
2009-08-25,T228,41.951865999999995,-87.72505699999999,3,0,2009,08,25,3,0,0,1
2009-08-27,T049,41.896282,-87.655232,1,0,2009,08,27,1,0,0,1
2009-08-27,T094,41.720848,-87.666014,1,0,2009,08,27,1,1,0,0
2009-08-27,T159,41.732984,-87.649642,1,0,2009,08,27,1,0,1,0
2009-08-27,T011,41.944869,-87.832763,2,0,2009,08,27,2,0,1,0
2009-08-27,T016,42.011601,-87.81150600000001,1,0,2009,08,27,1,0,1,0
2009-08-27,T031,41.801497999999995,-87.763416,1,0,2009,08,27,1,0,1,0
2009-08-27,T031,41.801497999999995,-87.763416,1,0,2009,08,27,1,0,0,1
2009-08-27,T033,41.906638,-87.701431,4,0,2009,08,27,4,0,1,0
2009-08-27,T090,41.868077,-87.666901,2,0,2009,08,27,2,0,1,0
2009-08-27,T135,41.662014,-87.72460799999999,1,0,2009,08,27,1,1,0,0
2009-08-27,T151,41.916265,-87.800515,1,0,2009,08,27,1,0,1,0
2009-08-27,T152,41.846075,-87.716277,1,0,2009,08,27,1,0,1,0
2009-08-27,T220,41.963976,-87.69181,2,0,2009,08,27,2,0,1,0
2009-08-27,T013,41.923738,-87.785288,1,0,2009,08,27,1,0,1,0
2009-08-27,T144,41.94016,-87.794896,1,0,2009,08,27,1,0,1,0
2009-08-27,T144,41.94016,-87.794896,2,0,2009,08,27,2,0,0,1
2009-08-27,T144,41.94016,-87.794896,1,0,2009,08,27,1,1,0,0
2009-08-27,T160,41.903002,-87.68826700000001,1,0,2009,08,27,1,0,1,0
2009-08-27,T017,41.960615999999995,-87.777189,1,0,2009,08,27,1,0,1,0
2009-08-27,T095,41.704336,-87.70373599999999,2,0,2009,08,27,2,0,1,0
2009-08-27,T062,41.800737,-87.71188000000001,1,0,2009,08,27,1,0,1,0
2009-08-27,T069,41.768388,-87.678649,2,0,2009,08,27,2,0,1,0
2009-08-27,T073,41.773215,-87.60088,11,0,2009,08,27,11,0,1,0
2009-08-27,T073,41.773215,-87.60088,2,0,2009,08,27,2,0,0,1
2009-08-27,T074,41.822536,-87.66634300000001,1,0,2009,08,27,1,0,1,0
2009-08-27,T074,41.822536,-87.66634300000001,1,0,2009,08,27,1,1,0,0
2009-08-27,T079,41.766202,-87.562889,1,0,2009,08,27,1,0,1,0
2009-08-27,T079,41.766202,-87.562889,1,0,2009,08,27,1,0,0,1
2009-08-27,T083,41.754292,-87.590773,1,0,2009,08,27,1,0,1,0
2009-08-27,T115,41.673408,-87.599862,3,0,2009,08,27,3,0,1,0
2009-08-27,T115,41.673408,-87.599862,2,0,2009,08,27,2,1,0,0
2009-08-27,T138,41.726465000000005,-87.585413,1,0,2009,08,27,1,1,0,0
2009-08-27,T200,41.678618,-87.559308,4,0,2009,08,27,4,0,1,0
2009-08-27,T200,41.678618,-87.559308,2,0,2009,08,27,2,1,0,0
2009-08-27,T209,41.740641,-87.546587,14,0,2009,08,27,14,0,1,0
2009-08-27,T209,41.740641,-87.546587,2,0,2009,08,27,2,0,0,1
2009-08-27,T212,41.680946,-87.535198,3,0,2009,08,27,3,0,1,0
2009-08-27,T212,41.680946,-87.535198,1,0,2009,08,27,1,1,0,0
2009-08-27,T221,41.659112,-87.53869300000001,4,0,2009,08,27,4,0,1,0
2009-08-27,T221,41.659112,-87.53869300000001,1,0,2009,08,27,1,1,0,0
2009-08-27,T009,41.992478000000006,-87.862995,2,0,2009,08,27,2,0,1,0
2009-08-27,T900,41.974689,-87.890615,3,0,2009,08,27,63,0,1,0
2009-08-27,T900,41.974689,-87.890615,2,0,2009,08,27,8,0,0,1
2009-08-27,T903,41.957799,-87.930995,2,0,2009,08,27,2,0,1,0
2009-08-27,T225,41.743402,-87.731435,9,0,2009,08,27,9,0,1,0
2009-08-27,T224,41.947227000000005,-87.67145699999999,1,0,2009,08,27,1,0,1,0
2009-08-27,T230,41.904194,-87.756155,1,0,2009,08,27,1,0,1,0
2009-08-27,T228,41.951865999999995,-87.72505699999999,1,0,2009,08,27,1,0,1,0
2009-08-27,T228,41.951865999999995,-87.72505699999999,2,0,2009,08,27,2,0,0,1
2009-09-03,T046,41.891118,-87.65449100000001,2,0,2009,09,03,2,0,1,0
2009-09-03,T046,41.891118,-87.65449100000001,2,0,2009,09,03,2,0,0,1
2009-09-03,T048,41.867108,-87.654224,2,0,2009,09,03,2,0,1,0
2009-09-03,T048,41.867108,-87.654224,3,0,2009,09,03,3,0,0,1
2009-09-03,T048,41.867108,-87.654224,1,0,2009,09,03,1,1,0,0
2009-09-03,T148,42.01743,-87.68776899999999,1,0,2009,09,03,1,0,1,0
2009-09-03,T159,41.732984,-87.649642,1,0,2009,09,03,1,0,1,0
2009-09-03,T159,41.732984,-87.649642,5,0,2009,09,03,5,0,0,1
2009-09-03,T159,41.732984,-87.649642,1,0,2009,09,03,1,0,0,0
2009-09-03,T090,41.868077,-87.666901,1,0,2009,09,03,1,0,1,0
2009-09-03,T135,41.662014,-87.72460799999999,1,0,2009,09,03,1,0,1,0
2009-09-03,T135,41.662014,-87.72460799999999,1,0,2009,09,03,1,0,0,1
2009-09-03,T135,41.662014,-87.72460799999999,1,0,2009,09,03,1,0,0,0
2009-09-03,T145,41.878114000000004,-87.629798,1,0,2009,09,03,1,0,1,0
2009-09-03,T145,41.878114000000004,-87.629798,1,0,2009,09,03,1,0,0,0
2009-09-03,T012,41.991429,-87.747113,1,0,2009,09,03,1,0,1,0
2009-09-03,T047,41.868142,-87.696269,1,0,2009,09,03,1,0,0,1
2009-09-03,T144,41.94016,-87.794896,3,0,2009,09,03,3,0,1,0
2009-09-03,T144,41.94016,-87.794896,1,0,2009,09,03,1,0,0,1
2009-09-03,T061,41.801179,-87.679447,2,0,2009,09,03,2,0,0,1
2009-09-03,T061,41.801179,-87.679447,1,0,2009,09,03,1,1,0,0
2009-09-03,T062,41.800737,-87.71188000000001,1,0,2009,09,03,1,0,1,0
2009-09-03,T069,41.768388,-87.678649,3,0,2009,09,03,3,0,1,0
2009-09-03,T069,41.768388,-87.678649,2,0,2009,09,03,2,0,0,1
2009-09-03,T073,41.773215,-87.60088,2,0,2009,09,03,2,0,1,0
2009-09-03,T073,41.773215,-87.60088,1,0,2009,09,03,1,0,0,1
2009-09-03,T073,41.773215,-87.60088,2,0,2009,09,03,2,1,0,0
2009-09-03,T079,41.766202,-87.562889,3,0,2009,09,03,3,0,0,1
2009-09-03,T079,41.766202,-87.562889,2,0,2009,09,03,2,1,0,0
2009-09-03,T081,41.821582,-87.62779599999999,2,0,2009,09,03,2,1,0,0
2009-09-03,T082,41.803422999999995,-87.642984,1,0,2009,09,03,1,0,0,1
2009-09-03,T114,41.798697,-87.736812,1,0,2009,09,03,1,0,1,0
2009-09-03,T114,41.798697,-87.736812,3,0,2009,09,03,3,0,0,1
2009-09-03,T138,41.726465000000005,-87.585413,1,0,2009,09,03,1,0,0,1
2009-09-03,T138,41.726465000000005,-87.585413,1,0,2009,09,03,1,1,0,0
2009-09-03,T200,41.678618,-87.559308,4,0,2009,09,03,4,0,1,0
2009-09-03,T200,41.678618,-87.559308,3,0,2009,09,03,3,0,0,1
2009-09-03,T200,41.678618,-87.559308,4,0,2009,09,03,4,1,0,0
2009-09-03,T209,41.740641,-87.546587,3,0,2009,09,03,3,0,1,0
2009-09-03,T209,41.740641,-87.546587,2,0,2009,09,03,2,0,0,1
2009-09-03,T209,41.740641,-87.546587,3,0,2009,09,03,3,1,0,0
2009-09-03,T212,41.680946,-87.535198,1,0,2009,09,03,1,0,0,1
2009-09-03,T221,41.659112,-87.53869300000001,1,0,2009,09,03,1,0,1,0
2009-09-03,T221,41.659112,-87.53869300000001,1,0,2009,09,03,1,0,0,1
2009-09-03,T900,41.974689,-87.890615,1,0,2009,09,03,19,0,1,0
2009-09-03,T900,41.974689,-87.890615,5,1,2009,09,03,5,0,0,1
2009-09-03,T900,41.974689,-87.890615,2,0,2009,09,03,4,0,0,1
2009-09-03,T900,41.974689,-87.890615,2,0,2009,09,03,2,1,0,0
2009-09-03,T903,41.957799,-87.930995,3,0,2009,09,03,3,0,1,0
2009-09-03,T903,41.957799,-87.930995,1,0,2009,09,03,1,0,0,1
2009-09-03,T225,41.743402,-87.731435,13,0,2009,09,03,13,0,1,0
2009-09-03,T225,41.743402,-87.731435,2,0,2009,09,03,2,0,0,1
2009-09-14,T002,41.95469,-87.800991,6,0,2009,09,14,6,0,1,0
2009-09-14,T046,41.891118,-87.65449100000001,3,0,2009,09,14,3,0,1,0
2009-09-14,T048,41.867108,-87.654224,9,0,2009,09,14,9,0,1,0
2009-09-14,T048,41.867108,-87.654224,5,0,2009,09,14,5,0,0,1
2009-09-14,T049,41.896282,-87.655232,2,0,2009,09,14,2,0,1,0
2009-09-14,T049,41.896282,-87.655232,2,0,2009,09,14,2,0,0,1
2009-09-14,T054,41.921965,-87.632085,9,0,2009,09,14,11,0,1,0
2009-09-14,T054,41.921965,-87.632085,2,0,2009,09,14,2,0,0,1
2009-09-14,T094,41.720848,-87.666014,1,0,2009,09,14,1,0,1,0
2009-09-14,T148,42.01743,-87.68776899999999,4,0,2009,09,14,4,0,1,0
2009-09-14,T153,41.907645,-87.760886,4,0,2009,09,14,4,0,1,0
2009-09-14,T153,41.907645,-87.760886,1,0,2009,09,14,1,0,0,1
2009-09-14,T159,41.732984,-87.649642,1,0,2009,09,14,1,0,1,0
2009-09-14,T011,41.944869,-87.832763,1,0,2009,09,14,1,0,1,0
2009-09-14,T011,41.944869,-87.832763,3,0,2009,09,14,3,0,0,1
2009-09-14,T028,41.986921,-87.689778,3,0,2009,09,14,3,0,1,0
2009-09-14,T028,41.986921,-87.689778,2,0,2009,09,14,2,0,0,1
2009-09-14,T031,41.801497999999995,-87.763416,21,0,2009,09,14,21,0,1,0
2009-09-14,T031,41.801497999999995,-87.763416,1,0,2009,09,14,1,0,0,1
2009-09-14,T033,41.906638,-87.701431,3,0,2009,09,14,3,0,1,0
2009-09-14,T033,41.906638,-87.701431,1,0,2009,09,14,1,1,0,0
2009-09-14,T135,41.662014,-87.72460799999999,30,0,2009,09,14,30,0,1,0
2009-09-14,T135,41.662014,-87.72460799999999,1,0,2009,09,14,1,0,0,1
2009-09-14,T135,41.662014,-87.72460799999999,2,0,2009,09,14,2,1,0,0
2009-09-14,T147,41.932094,-87.700117,1,0,2009,09,14,1,0,1,0
2009-09-14,T147,41.932094,-87.700117,2,0,2009,09,14,2,0,0,1
2009-09-14,T151,41.916265,-87.800515,14,0,2009,09,14,14,0,1,0
2009-09-14,T151,41.916265,-87.800515,1,0,2009,09,14,1,0,0,1
2009-09-14,T158,41.682587,-87.707973,9,1,2009,09,14,9,0,1,0
2009-09-14,T158,41.682587,-87.707973,1,0,2009,09,14,1,0,0,1
2009-09-14,T218,41.948167,-87.730698,17,0,2009,09,14,17,0,1,0
2009-09-14,T218,41.948167,-87.730698,1,0,2009,09,14,1,0,0,1
2009-09-14,T220,41.963976,-87.69181,10,0,2009,09,14,10,0,1,0
2009-09-14,T220,41.963976,-87.69181,1,0,2009,09,14,1,0,0,1
2009-09-14,T003,41.964242,-87.757639,2,0,2009,09,14,2,0,1,0
2009-09-14,T012,41.991429,-87.747113,1,0,2009,09,14,1,0,1,0
2009-09-14,T043,41.857402,-87.694991,1,0,2009,09,14,1,0,1,0
2009-09-14,T013,41.923738,-87.785288,10,0,2009,09,14,10,0,1,0
2009-09-14,T013,41.923738,-87.785288,2,0,2009,09,14,2,0,0,1
2009-09-14,T030,41.899229999999996,-87.716788,1,0,2009,09,14,1,0,1,0
2009-09-14,T144,41.94016,-87.794896,19,0,2009,09,14,19,0,1,0
2009-09-14,T144,41.94016,-87.794896,1,0,2009,09,14,1,0,0,1
2009-09-14,T017,41.960615999999995,-87.777189,5,0,2009,09,14,5,0,1,0
2009-09-14,T095,41.704336,-87.70373599999999,1,0,2009,09,14,1,0,1,0
2009-09-14,T095,41.704336,-87.70373599999999,1,0,2009,09,14,1,1,0,0
2009-09-14,T039,41.911823999999996,-87.726737,1,0,2009,09,14,1,0,1,0
2009-09-14,T039,41.911823999999996,-87.726737,1,0,2009,09,14,1,0,0,1
2009-09-14,T061,41.801179,-87.679447,2,0,2009,09,14,2,0,1,0
2009-09-14,T061,41.801179,-87.679447,1,0,2009,09,14,1,1,0,0
2009-09-14,T066,41.77166,-87.703047,2,0,2009,09,14,2,0,1,0
2009-09-14,T066,41.77166,-87.703047,2,0,2009,09,14,2,0,0,1
2009-09-14,T073,41.773215,-87.60088,15,0,2009,09,14,15,0,1,0
2009-09-14,T073,41.773215,-87.60088,4,0,2009,09,14,4,0,0,1
2009-09-14,T073,41.773215,-87.60088,3,0,2009,09,14,3,1,0,0
2009-09-14,T079,41.766202,-87.562889,1,0,2009,09,14,1,0,1,0
2009-09-14,T080,41.754676,-87.612922,1,0,2009,09,14,1,0,1,0
2009-09-14,T081,41.821582,-87.62779599999999,1,0,2009,09,14,1,0,1,0
2009-09-14,T082,41.803422999999995,-87.642984,4,0,2009,09,14,4,0,1,0
2009-09-14,T082,41.803422999999995,-87.642984,1,0,2009,09,14,1,0,0,1
2009-09-14,T114,41.798697,-87.736812,11,0,2009,09,14,11,0,1,0
2009-09-14,T114,41.798697,-87.736812,3,0,2009,09,14,3,0,0,1
2009-09-14,T063,41.82561,-87.726549,4,0,2009,09,14,4,0,1,0
2009-09-14,T063,41.82561,-87.726549,2,0,2009,09,14,2,0,0,1
2009-09-14,T063,41.82561,-87.726549,3,0,2009,09,14,3,1,0,0
2009-09-14,T115,41.673408,-87.599862,6,0,2009,09,14,6,0,1,0
2009-09-14,T115,41.673408,-87.599862,1,0,2009,09,14,1,0,0,1
2009-09-14,T115,41.673408,-87.599862,3,0,2009,09,14,3,1,0,0
2009-09-14,T138,41.726465000000005,-87.585413,12,0,2009,09,14,12,0,1,0
2009-09-14,T138,41.726465000000005,-87.585413,3,0,2009,09,14,3,0,0,1
2009-09-14,T200,41.678618,-87.559308,8,0,2009,09,14,8,0,1,0
2009-09-14,T200,41.678618,-87.559308,2,0,2009,09,14,2,0,0,1
2009-09-14,T200,41.678618,-87.559308,2,0,2009,09,14,2,1,0,0
2009-09-14,T209,41.740641,-87.546587,7,0,2009,09,14,7,0,1,0
2009-09-14,T209,41.740641,-87.546587,1,0,2009,09,14,1,1,0,0
2009-09-14,T212,41.680946,-87.535198,2,0,2009,09,14,2,0,1,0
2009-09-14,T212,41.680946,-87.535198,1,0,2009,09,14,1,0,0,1
2009-09-14,T128,41.704572,-87.56566600000001,1,0,2009,09,14,1,0,1,0
2009-09-14,T128,41.704572,-87.56566600000001,1,0,2009,09,14,1,1,0,0
2009-09-14,T102,41.750498,-87.605294,3,0,2009,09,14,3,0,1,0
2009-09-14,T102,41.750498,-87.605294,2,0,2009,09,14,2,1,0,0
